NAME,B2,B3,B4
vegetation.shrub.ceanothus.megacarpus.vswir.vh143.ucsb.asd.spectrum,0.05188581186952065,0.08879848282597978,0.05085885783536017
vegetation.tree.ficus.platypoda.vswir.jpl194.jpl.asd.spectrum,0.10213693135611808,0.14228016569231022,0.10080673650206556
vegetation.shrub.ceanothus.megacarpus.vswir.vh211.ucsb.asd.spectrum,0.0687129712341575,0.12116523001158692,0.07305482400896722
vegetation.tree.quercus.lobata.vswir.vh087.ucsb.asd.spectrum,0.10787133436722539,0.16678251238919267,0.10275884779587943
manmade.generalconstructionmaterial.paint.solid.all.0408uuupnt.jhu.becknic.spectrum,0.13868315201884748,0.18912650250717003,0.11922145281795118
vegetation.tree.ficus.craterostoma.vswir.jpl091.jpl.asd.spectrum,0.05344699341916765,0.09577180072226298,0.05030739222802177
vegetation.tree.quercus.lobata.vswir.vh184.ucsb.asd.spectrum,0.07647957172091499,0.1295900924008854,0.07604120207361593
vegetation.shrub.adenostoma.fasciculatum.vswir.vh217.ucsb.asd.spectrum,0.04291618250996114,0.07857846370080358,0.09117364891734624
vegetation.tree.ehretia.austin-smithii.vswir.jpl210.jpl.asd.spectrum,0.08336874851444613,0.13085803682822222,0.08617659533016796
vegetation.shrub.umbellularia.californica.vswir.vh027.ucsb.asd.spectrum,0.06881944824920651,0.11546043555785764,0.0644533403872737
vegetation.shrub.baccharis.pilularis.vswir.vh031.ucsb.asd.spectrum,0.07464107767866406,0.11473775000237947,0.06948823246682381
vegetation.tree.cedrus.deodara.vswir.jpl212.jpl.asd.spectrum,0.05632565718238054,0.07920597606356578,0.056746837688679275
vegetation.tree.quercus.rubra.vswir.quru-1-3.ucsb.asd.spectrum,0.08333441760872988,0.11799132490972866,0.08107641642456132
vegetation.tree.rubus.occidentalis.vswir.ruoc-1-73.ucsb.asd.spectrum,0.055899593144700985,0.11780025523202345,0.04870337144606121
vegetation.tree.quercus.ilex.vswir.jpl256.jpl.asd.spectrum,0.06813284880723064,0.09044494675051565,0.07143328436895105
vegetation.shrub.ceanothus.spinosus.vswir.vh204.ucsb.asd.spectrum,0.11220956979449738,0.1763182179945158,0.11217450250141979
vegetation.tree.abies.concolor.vswir.vh071.ucsb.asd.spectrum,0.10519341284295516,0.16189841594352275,0.09800695284815063
